"X","Y"
2.48558130115271,-28.6438550354401
-41.3025995250791,-2.603095362834
-40.9259974956512,-2.06034268116738
-87.8317018970847,110.881507063649
31.8464456126094,4.56189422934222
-6.457015639171,-17.6354454510385
1.50030464865267,-6.99980025741193
-58.8234500959516,46.9114572484218
32.2066029068083,-35.2738105018295
98.0711327400059,-118.598484993023
20.8494514692575,-43.9389845006074
-9.3344789929688,-5.12721985472243
70.9207961335778,-105.757366685563
-10.0441073533148,48.5182154172184
-75.545610813424,88.2522003337698
-71.3460674975067,96.8881957966504
-54.5922402758151,78.4386540082479
-13.020287733525,4.28168081620542
69.710609363392,-49.5601617259394
-99.3930924683809,137.727752159709
-0.183175597339869,38.6906700981332
15.2252056170255,-90.9255306915307
15.3322881553322,-8.25325795579028
-86.7901829537004,187.906036520357
63.2258461788297,-73.8085934784552
44.7527330368757,-69.91929431097
-45.1505570672452,111.350062770253
91.7349664494395,-125.543494376089
27.441950654611,-17.1547459221865
47.0090945716947,-66.5040818595305
-23.4244450461119,16.1473404140306
-8.12172181904316,52.6526859078431
36.5018996410072,-77.8443524211448
-78.4266274888068,103.31946965727
44.2765434738249,-25.05742946202
20.1848818920553,-3.63366171871666
95.594474254176,-146.102432853356
-73.3815095387399,132.516019328347
-38.2660614326596,19.9303511253694
-65.3999240137637,89.0013797663613
-96.7820615042001,86.7611922914085
-84.8320759832859,131.18434115332
83.4212361834943,-82.4252076588721
-45.4958517570049,19.8274610253435
83.4555944427848,-117.252110068069
25.3218128811568,11.9828249606104
-11.1488515976816,19.5473262908731
-8.18203426897526,58.0402540537088
-94.3114459514618,160.279646996207
3.72638977132738,-10.5961370547156
88.104319293052,-86.8423469317807
38.8984004035592,0.636939558714474
16.6995640844107,5.70549249725861
1.14387474022806,13.7891584327611
-92.0360571239144,111.577407426833
-23.2838826719671,67.3932765843644
27.0310047548264,-65.2324680291147
-22.5322454702109,58.6670391035751
17.0764589682221,8.97647384097952
-24.5973067358136,52.4686331497394
83.8444632478058,-131.261852140906
82.0595103316009,-63.5268044843454
-5.99068626761436,-1.62221837414602
-59.4759313389659,118.274945000334
87.6123933587223,-64.0012957668679
-13.2706029806286,57.4199521609623
-19.6200371719897,14.6326971697273
-14.3812566995621,-7.6758913761759
-38.046750286594,59.6905825289989
77.4643514771014,-97.5578927146319
62.7857606392354,-53.6823927633408
-82.8477099072188,85.7469412763638
-93.6555565800518,141.381101874077
11.8835212662816,-3.4854027403687
49.4756193365902,-79.9780509040952
-38.1201999261975,-50.0999332938133
64.4100685138255,-112.995308856706
-92.6272673532367,146.420781915514
16.5945360437036,-49.1451642111762
-41.1652607377619,96.6827929683555
1.13007887266576,23.7524552257266
-78.3767486456782,106.966572946704
-43.0411963257939,93.7191096258169
-74.6361504308879,79.8361678970187
-63.2090932223946,68.8628586563032
-8.44284361228347,-29.1576445075809
93.6682681553066,-103.173403929804
4.34543048031628,-56.5316268527516
87.6951419748366,-131.835837425479
-94.9394919909537,93.9131916547679
-74.4851747527719,70.0609277528216
-2.27554691955447,45.7837203408658
26.0310093406588,-36.2096751650103
32.7033411711454,-89.4043593330708
40.3451250866055,-79.7902388485977
30.2441171370447,38.3380732391456
7.2177201975137,-3.74151514444009
-35.6129742693156,11.236246948247
-32.2798561770469,56.630489785626
15.1868441142142,10.4704968269123
-48.8342015072703,61.9105586017781
14.1307594720274,41.7036330424035
-25.2687742002308,27.8381475416747
-99.93238854222,113.38851450203
-54.3005506042391,14.2038454242479
71.1282437201589,-85.5298143895757
-48.1831449083984,66.5364050556874
-98.364231036976,105.552382989295
-86.0730775166303,106.036081610785
-58.5835992358625,92.1080137050226
-73.8529074005783,71.3778153252802
-80.3660984616727,140.827286586058
-98.981747822836,75.5792646350752
-84.7617966122925,167.591653230485
51.9251529593021,-71.5330933182622
-88.6132386978716,112.449662844463
-82.0764482952654,99.0493230246288
-10.8696634881198,29.7799932307572
50.2150472719222,-67.8711740181326
-71.6930380091071,51.5742004308872
-47.5451074074954,42.7116730979961
-33.3760855719447,26.6242335721208
-82.5239250902086,111.43548748881
-18.6843091156334,27.3773011762527
62.6457769423723,-85.9211002983341
-48.9490547217429,122.003566232374
-88.5061102919281,115.953326051389
48.4497705474496,-73.4497219269416
-31.3411566894501,16.0286526868089
2.39316909573972,2.37431041051931
80.9269331861287,-130.866031570526
91.9113069307059,-118.076935720879
77.5584361981601,-130.31687407743
63.8247047085315,-93.1071434374739
-17.5422275904566,49.1006056661455
11.7857572156936,-1.94888453825929
-44.5045219734311,51.6925662699593
-50.8517446462065,99.2886662615081
-73.5529688652605,129.212334068761
-41.541346302256,48.3725292916084
-17.7836087998003,-3.07078120872067
-73.4131009317935,115.303325629342
-15.6866910401732,18.6718813906885
97.3291649483144,-147.140985588821
-12.8487294074148,-0.487177467523455
-50.9509351570159,82.0036280100189
-3.06651955470443,21.5002837521355
28.2354331109673,-67.2012112903772
-99.9560166150331,165.359327804615
49.2335694842041,-12.7182957265359
92.2687851358205,-145.057149998329
-91.8098082765937,140.854592002122
19.8796865064651,-62.8999255430566
-63.5517190210521,64.1914472371911
-30.4121208377182,81.5543166391648
-48.0831280816346,52.8268562137506
69.4899294059724,-152.598332384038
68.002135399729,-93.0702662536713
-67.4788476433605,102.173562169998
-21.2650951463729,26.3613774020102
-23.2416250742972,2.78284219794335
-24.34859178029,-6.54858860616503
44.6216323412955,-59.8639770529886
8.16354840062559,0.255101512003939
42.5917799584568,-44.1866850175168
-30.7597502600402,19.379499088353
39.0390764456242,-75.0367887108409
16.172454925254,-4.26662473152942
19.7258897591382,-29.5929789820007
80.5945419706404,-121.461381242032
-54.0529941674322,77.3397965165225
-30.4144576657563,76.9226681808827
-75.400240207091,124.540245205783
-8.33018720149994,10.3919720430298
-0.983052281662822,10.6837164989896
-7.14218285866082,-27.8550792769339
-13.8350263237953,53.5668595200951
14.2064520623535,-30.2248866925382
4.49894480407238,17.7418564173713
22.5466300267726,-81.9567174269931
2.89258905686438,-4.48888673753259
29.4606187846512,-45.8448724694398
-21.822757832706,0.441361127553098
28.9915058296174,-12.0740904794816
-50.1730052288622,111.922851032781
76.6351683996618,-119.187726435951
56.7317790817469,-93.424828931086
65.8245228696615,-68.1227330061046
-86.9370175991207,47.1808736171344
16.0530651453882,-45.3212994703499
2.37063337117434,-1.76066817265203
10.5939535889775,19.5563758458889
39.334405772388,-31.7033403482422
40.7606543973088,-79.8654938831504
-61.9561547413468,34.8811910212164
75.9057819377631,-125.558703105109
52.3756111506373,-48.9408297369799
-85.5739867314696,81.1022562572558
9.95609909296036,-50.8858242598157
95.7415253389627,-160.816810249397
-16.3363443221897,-14.7174930650109
-88.5092970449477,87.4413767605649
92.2861228697002,-138.216739742488
56.6775281447917,-75.3988969472395
-17.987990193069,42.4444848426731
-55.5781228467822,76.7797346888315
-29.8104158602655,108.541722124261
55.4755554068834,-95.0080653650719
-60.0104370620102,101.444593086801
2.08858926780522,76.0120939827646
87.6958697102964,-88.8368522651496
-13.951254170388,35.4587904887138
74.8167464043945,-99.5136818361022
-15.2350957505405,0.123829133318054
-29.8134807962924,19.983302366537
-24.3988779373467,68.4459620697099
-50.1055164262652,29.6281700342376
-89.8043002467602,110.039549886283
22.6635557133704,-23.4569949353704
-58.3116261288524,12.4658720563298
27.7279204223305,-18.2515214960112
-33.1230576615781,34.1543544523689
-29.7133213374764,21.0518833955713
-17.6990831736475,90.563463440944
-93.1521960534155,162.781290714331
-9.61549552157521,-2.8827993349622
-90.8800615463406,92.600934275726
84.8287653177977,-112.481332110552
19.9673649854958,-76.8527039616506
